,TIMESTAMP nan,Air In1 FT305/OUT.CV,Air In2 FT302/OUT.CV,Air T FT305/AI2/OUT.CV,Air P PT312/OUT.CV,Water In1 FT102/OUT.CV,Water In2 FT104/OUT.CV,Water T FT102/AI3/OUT.CV,Water Density  FT102/AI2/OUT.CV,Mixture zone P PT417/OUT.CV,DPriser PT419/DP.CV,riser outlet P PT408/OUT.CV,input topsep valve PIC403/PID1/OUT.CV,P topsep PT403/OUT.CV,FR topsep gas FT404/OUT.CV,FR topsep liquid FT406/OUT.CV,Downcomer Top PT416/OUT.CV,P_3phase PT501/OUT.CV,Air Valve PIC501/PID1/OUT.CV,Water level LI502/OUT.CV,Water coalescer LI503/OUT.CV,Water level valve LVC502-SR/PID1/OUT.CV
12,06/26/2018 11:00,100.9570007,0.000114785,23.1386795,0.69620949,0.001628723,0,25.48008919,997.7451782,0.652073503,0.652073503,0.03638554,100,0.507307529,0.321550786,0.04738149,0.038459979,0.486691892,0.520616829,63.5488205,91.49555206,0
13,06/26/2018 11:00,100.8723984,0.00011389,23.12653923,0.700003028,0.001628971,0,25.48008919,997.744873,0.656156123,0.656156123,0.036386728,100,0.511742473,0.285458297,0.044065971,0.038460221,0.491180986,0.570028424,63.54404831,91.51048279,0
14,06/26/2018 11:00,100.7794037,0.000112995,23.1144104,0.704523325,0.001629218,0,25.36226082,997.7445068,0.660892129,0.660892129,0.03638792,100,0.516177595,0.213548705,0.040750459,0.03846046,0.495669991,0.6194399,63.53927994,91.53045654,0
15,06/26/2018 11:00,100.707901,0.0001121,23.10227013,0.709043682,0.001629466,0,25.32298088,997.7442017,0.665845871,0.665845871,0.03638912,100,0.520612717,0.189578906,0.039100628,0.038460702,0.500159085,0.668851376,63.56134033,91.55046082,0
16,06/26/2018 11:00,100.6244965,0.000111205,23.09013939,0.713563979,0.001629714,0,25.32298088,997.7437744,0.670799613,0.670799613,0.036390319,100,0.525047719,0.143595502,0.03800603,0.03846094,0.504648089,0.718262911,63.59233093,91.57044983,0
17,06/26/2018 11:00,100.4944992,0.00011031,23.07799911,0.716979623,0.001629961,0,25.32298088,997.7435303,0.674505174,0.674505174,0.036391512,100,0.529482722,0.128267705,0.036911432,0.038461179,0.509137213,0.767674387,63.60142136,91.59043884,0
18,06/26/2018 11:00,100.415802,0.000109415,23.06587029,0.72002703,0.001630209,0,25.25227928,997.7432251,0.677794814,0.677794814,0.0363927,100,0.533917785,0.095955878,0.03581683,0.038461421,0.513626277,0.817085981,63.60321045,91.61042786,0
19,06/26/2018 11:00,100.3227997,0.00010852,23.05373001,0.724053979,0.001630457,0,25.22871017,997.7427979,0.681606114,0.681606114,0.036393899,100,0.538352787,0.085185267,0.034722231,0.038461659,0.518001914,0.866497517,63.60499954,91.63041687,0
20,06/26/2018 11:00,100.2679977,0.000107625,23.04159927,0.728407383,0.001630704,0,25.22871017,997.7423706,0.68559128,0.68559128,0.036395099,100,0.542673171,0.063726343,0.033627629,0.038461901,0.522339582,0.915909111,63.60678101,91.65041351,0
21,06/26/2018 11:00,100.1619034,0.00010673,23.02946091,0.732364416,0.001630952,0,25.22871017,997.7421265,0.689576507,0.689576507,0.036396291,100,0.546955407,0.056573369,0.032533031,0.03846214,0.52667731,0.965320587,63.6085701,91.67040253,0
22,06/26/2018 11:00,100.0671005,0.000105835,23.01733017,0.736189425,0.0016312,0,25.22871017,997.7418213,0.693561673,0.693561673,0.036397491,100,0.551237583,0.042322021,0.031438429,0.038462382,0.531014979,1.036273003,63.61035919,91.69039154,0
23,06/26/2018 11:00,99.9836731,0.00010494,23.0051899,0.740014374,0.001631447,0,25.39368057,997.741394,0.697547019,0.697547019,0.036398679,100,0.555519819,0.037571579,0.030343831,0.03846262,0.535352588,1.114405036,63.61214828,91.71038055,0
24,06/26/2018 11:00,99.92704773,0.000104045,22.99305916,0.743839324,0.001631695,0,25.44866943,997.7410889,0.701532185,0.701532185,0.036399871,100,0.559801996,0.028458379,0.02924923,0.038462859,0.539690375,1.19253695,63.61394119,91.7303772,0
25,06/26/2018 11:00,99.84896088,0.00010315,22.98092079,0.747664273,0.001631943,0,25.44866943,997.7407227,0.705517471,0.705517471,0.036401071,100,0.564084172,0.025420651,0.02815463,0.038463101,0.544027984,1.270670056,63.61573029,91.75036621,0
26,06/26/2018 11:00,99.76074982,0.000102255,22.96879005,0.751489282,0.00163219,0,25.44866943,997.7404175,0.709502697,0.709502697,0.03640227,100,0.568366289,0.02419954,0.02706003,0.038463339,0.548365772,1.34880197,63.61751938,91.76651001,0
27,06/26/2018 11:00,99.68862152,0.00010136,22.95664978,0.757027507,0.001632438,0,25.44866943,997.7401123,0.71462357,0.71462357,0.036403459,100,0.572648525,0.02257139,0.02596543,0.038463581,0.5527035,1.018043041,63.61930084,91.7813797,0
28,06/26/2018 11:00,99.63973999,0.000100465,22.94452095,0.761839807,0.001632686,0,25.23656082,997.7396851,0.720123172,0.720123172,0.036404651,100,0.576930702,0.020943251,0.006422945,0.03846382,0.557041228,0.550988019,63.62108994,91.79624176,0
29,06/26/2018 11:00,99.53959656,9.96E-05,22.93238068,0.766219795,0.001632934,0,25.16585922,997.7393188,0.721498072,0.721498072,0.03640585,100,0.581212878,0.019315099,0,0.038464051,0.561378896,0.108556002,63.6241188,91.81111145,0
30,06/26/2018 11:00,99.42038727,9.87E-05,22.9293499,0.770599782,0.001633181,0,25.16585922,997.7390137,0.729251504,0.729251504,0.03640705,100,0.585495114,0.01768695,0,0.0384643,0.565716624,0.174065307,63.62757111,91.82597351,0
31,06/26/2018 11:00,99.37628937,9.78E-05,22.9293499,0.773730099,0.001633429,0,25.16585922,997.7385864,0.734586775,0.734586775,0.036408242,100,0.58961302,0.01605881,0,0.038464539,0.569834828,0.05802178,63.63100815,91.8408432,0
32,06/26/2018 11:00,99.27496338,9.69E-05,22.9293499,0.778397322,0.001633676,0,25.16585922,997.7382813,0.738254488,0.738254488,0.036409441,100,0.593676209,0.01443066,0,0.038464781,0.573879778,0.219155803,63.63444901,91.85571289,0
33,06/26/2018 11:00,99.18197632,9.60E-05,22.9293499,0.782105029,0.001633924,0,25.26012993,997.7379761,0.741922319,0.741922319,0.03641063,100,0.597739398,0.01280251,0,0.038465019,0.578143477,0.333770514,63.63790131,91.87056732,0
34,06/26/2018 11:00,99.13308716,9.51E-05,22.93021011,0.785275698,0.001634172,0,25.29154968,997.7376099,0.745589972,0.745589972,0.036411829,100,0.601802588,0.01117437,0,0.03846525,0.582480013,0.389187604,63.64133835,91.88543701,0
35,06/26/2018 11:00,99.0699234,9.42E-05,22.93136024,0.791036785,0.00163442,0,25.29154968,997.7371826,0.751139224,0.751139224,0.036413021,100,0.606218576,0.00954622,0,0.0384655,0.58681649,0.444604695,63.64479065,91.9003067,0
36,06/26/2018 11:00,98.9805069,9.33E-05,22.93251038,0.794853985,0.001634667,0,25.29154968,997.7368774,0.754361808,0.754361808,0.036414221,100,0.610752225,0.007918074,0,0.038465731,0.590365827,0.500021815,63.64823151,91.91516876,0
37,06/26/2018 11:00,98.92804718,9.24E-05,22.93366051,0.797735572,0.001634915,0,25.38582039,997.7365723,0.754921317,0.754921317,0.036415409,100,0.615285814,0.006289926,0,0.038465969,0.593652606,0.555438876,63.65166855,91.93003845,0
38,06/26/2018 11:00,98.87320709,9.15E-05,22.93481064,0.800617218,0.001635163,0,25.41724014,997.7362061,0.760075927,0.760075927,0.036416609,100,0.619819403,0.004661779,0,0.038466219,0.597664177,0.610855997,63.65512085,91.94490051,0
39,06/26/2018 11:00,98.81281281,9.06E-05,22.93596077,0.803498685,0.00163541,0,25.41724014,997.7359009,0.764029384,0.764029384,0.036417801,100,0.624353111,0.003033633,0,0.03846645,0.601917505,0.666273117,63.65856171,91.95976257,0
40,06/26/2018 11:00,98.75241089,8.97E-05,22.9371109,0.806380272,0.001635658,0,25.41724014,997.7354736,0.767009676,0.767009676,0.036419,100,0.62888658,0.001405486,0,0.038466699,0.606170774,0.721690178,63.66201019,91.97463226,0
41,06/26/2018 11:00,98.63717651,8.88E-05,22.93825912,0.809261918,0.001635906,0,25.41724014,997.7352295,0.769990087,0.769990087,0.036420189,100,0.632022619,0.00099845,0,0.03846693,0.610423982,0.777107298,63.66545105,91.98948669,0
42,06/26/2018 11:00,98.57697296,8.79E-05,22.93940926,0.812143385,0.001636153,0,25.39368057,997.7349243,0.772970498,0.772970498,0.036421388,100,0.636028171,0.00099763,0,0.038467169,0.61467731,0.832524419,63.66889191,92.00435638,0
43,06/26/2018 11:00,98.54120636,8.70E-05,22.94055939,0.816328406,0.001636401,0,25.39106941,997.7344971,0.776941121,0.776941121,0.03642258,100,0.640479088,0.000996538,0,0.038467411,0.618930519,0.88794148,63.67234039,92.0181427,0
44,06/26/2018 11:00,98.46073914,8.61E-05,22.94170952,0.820947826,0.001636649,0,25.39805031,997.7340698,0.781241775,0.781241775,0.03642378,100,0.644929886,0.000995446,0,0.038467649,0.623183787,0.9433586,63.67578125,92.03154755,0
45,06/26/2018 11:00,98.45120239,8.52E-05,22.94285965,0.825567186,0.001636896,0,25.4050293,997.7338257,0.785542488,0.785542488,0.036424968,100,0.649380803,0.000994353,0,0.038467892,0.627436996,0.998775721,63.67922974,92.04496002,0
46,06/26/2018 11:00,98.47028351,8.44E-05,22.94400978,0.829422593,0.001637144,0,25.41201973,997.7335205,0.789843321,0.789843321,0.036426172,100,0.65383172,0.000993261,0,0.03846813,0.631690323,1.05419302,63.68267059,92.0583725,0
47,06/26/2018 11:00,98.47505188,8.35E-05,22.94515991,0.83302331,0.001637391,0,25.41900063,997.7330933,0.793953478,0.793953478,0.03642736,100,0.658282518,0.000992168,0,0.038468368,0.635943472,1.127166986,63.68270111,92.07177734,0
48,06/26/2018 11:00,98.57875824,8.26E-05,22.94631004,0.836623907,0.001637639,0,25.42597961,997.7327881,0.798000395,0.798000395,0.03642856,100,0.662733376,0.000991076,0,0.03846861,0.640196681,1.20599401,63.68159103,92.08518982,0
49,06/26/2018 11:00,98.61332703,8.17E-05,22.94746017,0.840224624,0.001637887,0,25.43296051,997.7324219,0.802047193,0.802047193,0.036429752,100,0.666872501,0.000989984,0,0.038468849,0.644450009,1.284821033,63.68048096,92.09860229,0
50,06/26/2018 11:00,98.5847168,8.08E-05,22.94861031,0.844641924,0.001638135,0,25.43995094,997.7321167,0.806342721,0.806342721,0.036430951,100,0.670907676,0.000988891,0,0.038469091,0.648703277,1.363646984,63.67937851,92.11200714,0
51,06/26/2018 11:00,98.50366211,7.99E-05,22.94976044,0.849331498,0.001638382,0,25.44692993,997.7318115,0.81072098,0.81072098,0.03643214,100,0.674942911,0.000987799,0,0.038469329,0.652956486,1.131152987,63.67826843,92.12542725,0
52,06/26/2018 11:00,98.45835876,7.90E-05,22.95091057,0.854021072,0.00163863,0,25.45391083,997.7313843,0.815099299,0.815099299,0.036433339,100,0.678978086,0.000986706,0,0.038469572,0.657209814,0.794884682,63.67715836,92.13883972,0
53,06/26/2018 11:00,98.37609863,7.81E-05,22.9520607,0.858175576,0.001638878,0,25.46089935,997.7310181,0.819477618,0.819477618,0.036434531,100,0.68301332,0.000985614,0,0.03846981,0.661463022,0.458616614,63.67605972,92.15223694,0
54,06/26/2018 11:00,98.30098724,7.72E-05,22.95321083,0.859169602,0.001639125,0,25.46788025,997.7307129,0.823855877,0.823855877,0.036435731,100,0.687048495,0.000984522,0,0.038470048,0.66571629,0.122348502,63.67494965,92.16565704,0
55,06/26/2018 11:00,98.2700119,7.63E-05,22.95435905,0.865073979,0.001639373,0,25.47485924,997.7302856,0.828234196,0.828234196,0.036436919,100,0.691083729,0.000983429,0,0.038470291,0.669969618,0.084354363,63.67383957,92.17906952,0
56,06/26/2018 11:00,98.21875,7.54E-05,22.95550919,0.86979562,0.001639621,0,25.48184013,997.7299805,0.832395911,0.832395911,0.036438119,100,0.695177317,0.000982337,0,0.038470529,0.674222827,0.1457849,63.67272949,92.19248199,0
57,06/26/2018 11:00,98.15675354,7.45E-05,22.95665932,0.873467028,0.001639868,0,25.48883057,997.7296753,0.836485326,0.836485326,0.036439311,100,0.699290395,0.000981244,0,0.038470771,0.678475976,0.207215503,63.67163086,92.20588684,0
58,06/26/2018 11:00,98.1341095,7.36E-05,22.95779991,0.877495527,0.001640116,0,25.49580956,997.7293091,0.84057492,0.84057492,0.03644051,100,0.703403473,0.000980152,0,0.03847101,0.682729304,0.268646002,63.67052078,92.21930695,0
59,06/26/2018 11:00,98.1674881,7.27E-05,22.95895004,0.881642997,0.001640363,0,25.50279045,997.7288818,0.844664276,0.844664276,0.036441699,100,0.707516611,0.00097906,0,0.038471252,0.686982572,0.330076605,63.66941071,92.28391266,0
60,06/26/2018 11:00,98.19728851,7.18E-05,22.96010017,0.885790527,0.001640611,0,25.50978088,997.7285767,0.84875381,0.84875381,0.036442898,100,0.711629629,0.000977967,0,0.03847149,0.691235781,0.391507208,63.66830826,92.36556244,0
61,06/26/2018 11:01,98.17463684,7.09E-05,22.96125031,0.889938116,0.001640859,0,25.29940987,997.7282715,0.852843225,0.852843225,0.03644409,100,0.715742707,0.000976875,0,0.038471729,0.695488989,0.452937692,63.66719818,92.44722748,0
62,06/26/2018 11:01,98.1829834,7.00E-05,22.96240044,0.894085586,0.001641107,0,25.22871017,997.7279053,0.857035995,0.857035995,0.03644529,100,0.719855785,0.000975783,0,0.038471971,0.699742317,0.514368296,63.6660881,92.52887726,0
63,06/26/2018 11:01,98.15675354,6.91E-05,22.96355057,0.898233175,0.001641354,0,25.22871017,997.7276001,0.861263216,0.861263216,0.036446489,100,0.723968923,0.00097469,0,0.038472209,0.703995526,0.57579881,63.66498947,92.58760071,0
64,06/26/2018 11:01,98.1138382,6.82E-05,22.9647007,0.902380705,0.001641602,0,25.22871017,997.7271729,0.865490377,0.865490377,0.036447681,100,0.728081882,0.000973598,0,0.038472451,0.708248794,0.652407527,63.66387939,92.63865662,0
65,06/26/2018 11:01,98.17463684,6.73E-05,22.96585083,0.906528175,0.00164185,0,25.22871017,997.7269287,0.869717598,0.869717598,0.03644887,100,0.73219502,0.000972505,0,0.03847269,0.712502122,0.734075606,63.66276932,92.68972015,0
66,06/26/2018 11:01,98.19490051,6.65E-05,22.96699905,0.909257472,0.001642097,0,25.27584076,997.7266235,0.872130573,0.872130573,0.036450069,100,0.736308098,0.000971413,0,0.038472932,0.716755271,0.815743625,63.66165924,92.74078369,0
67,06/26/2018 11:01,98.19013214,6.56E-05,22.96814919,0.909821689,0.001642345,0,25.29536057,997.7261963,0.875782788,0.875782788,0.036451269,100,0.740421176,0.00097032,0,0.03847317,0.72100848,0.897411704,63.66056061,92.79184723,0
68,06/26/2018 11:01,98.13887024,6.47E-05,22.96929932,0.916378915,0.001642593,0,25.30043983,997.7258301,0.880049884,0.880049884,0.036452461,100,0.744534314,0.000969228,0,0.038473409,0.725261807,0.979079723,63.65945053,92.84291077,0
69,06/26/2018 11:01,98.11860657,6.38E-05,22.97044945,0.920986414,0.00164284,0,25.3055191,997.7255249,0.884295106,0.884295106,0.036453649,100,0.748647273,0.000968136,0,0.038473651,0.729515076,1.060747981,63.65834045,92.89396667,0
70,06/26/2018 11:01,98.07450867,6.29E-05,22.97159958,0.925896704,0.001643088,0,25.31059074,997.7252197,0.888533115,0.888533115,0.036454849,100,0.75276041,0.000967043,0,0.038473889,0.733768284,1.142416,63.65723038,92.94503021,0
71,06/26/2018 11:01,98.09954071,6.20E-05,22.97274971,0.929743171,0.001643336,0,25.31567001,997.7247925,0.892771125,0.892771125,0.036456041,100,0.756873488,0.000965951,0,0.038474131,0.738021612,1.22408402,63.65613174,92.99609375,0
72,06/26/2018 11:01,98.1519928,6.11E-05,22.97389984,0.933048189,0.001643583,0,25.32074928,997.7244873,0.897009075,0.897009075,0.036457241,100,0.762004912,0.000964859,0,0.03847437,0.742274821,1.305752039,63.65502167,93.04715729,0
73,06/26/2018 11:01,98.10072327,6.02E-05,22.97504997,0.937106788,0.001643831,0,25.32583046,997.7241211,0.901247084,0.901247084,0.03645844,100,0.765413225,0.000963766,0,0.038474608,0.746528089,1.387420058,63.65391922,93.09822083,0
74,06/26/2018 11:01,98.07569122,5.93E-05,22.9762001,0.941416681,0.001644079,0,25.33090973,997.7238159,0.904518604,0.904518604,0.036459628,100,0.769185722,0.000962674,0,0.03847485,0.750299573,1.25129199,63.65280914,93.14927673,0
75,06/26/2018 11:01,98.02800751,5.84E-05,22.97735023,0.945726514,0.001644326,0,25.33599091,997.7233887,0.908983171,0.908983171,0.036460821,100,0.773308814,0.000961581,0,0.038475089,0.753910482,1.042565942,63.64704895,93.2492218,0
76,06/26/2018 11:01,97.96601868,5.75E-05,22.97850037,0.948961675,0.001644574,0,25.34106064,997.7230835,0.912673473,0.912673473,0.03646202,100,0.777431786,0.000960489,0,0.038475331,0.75752151,0.833840311,63.63973999,93.365448,0
77,06/26/2018 11:01,97.97197723,5.66E-05,22.9796505,0.951838613,0.001644822,0,25.34613991,997.7227173,0.915937126,0.915937126,0.03646322,100,0.781554878,0.000959397,0,0.038475569,0.762162685,0.625114083,63.63241959,93.48168182,0
78,06/26/2018 11:01,98.01847839,5.57E-05,22.98080063,0.95534128,0.001645069,0,25.35121918,997.7224121,0.919200778,0.919200778,0.036464412,100,0.785627723,0.000958304,0,0.038475811,0.767147422,0.416388005,63.62511063,93.59790802,0
79,06/26/2018 11:01,98.01370239,5.48E-05,22.98195076,0.959052622,0.001645317,0,25.35630035,997.7219849,0.92246449,0.92246449,0.0364656,100,0.78968358,0.000957212,0,0.03847605,0.771013677,0.207662001,63.61780167,93.62696838,0
80,06/26/2018 11:01,98.00773621,5.39E-05,22.98310089,0.961833417,0.001645565,0,25.42589951,997.7216797,0.925728202,0.925728202,0.0364668,100,0.793739498,0.000956119,0,0.038476288,0.774507403,0.0388701,63.61048889,93.70205688,0
81,06/26/2018 11:01,97.95410156,5.30E-05,22.98424911,0.96430397,0.001645812,0,25.44866943,997.7213745,0.928991914,0.928991914,0.036467999,100,0.797795475,0.000955027,0,0.03847653,0.778527975,0.406367511,63.60317993,93.77449036,0
82,06/26/2018 11:01,97.90045166,5.21E-05,22.98539925,0.968866825,0.00164606,0,25.44866943,997.7210083,0.933067679,0.933067679,0.036469191,100,0.801851392,0.000953935,0,0.038476769,0.782724082,0.594714701,63.59587097,93.837677,0
83,06/26/2018 11:01,97.83487701,5.12E-05,22.98654938,0.973191082,0.001646308,0,25.44866943,997.7205811,0.937414289,0.937414289,0.036470391,100,0.805907428,0.000952842,0,0.038477011,0.786920428,0.665236413,63.58855057,93.90086365,0
84,06/26/2018 11:01,97.74546814,5.03E-05,22.98769951,0.977203488,0.001646555,0,25.44866943,997.7202759,0.941760898,0.941760898,0.036471579,100,0.809963286,0.00095175,0,0.038477249,0.791116595,0.735758126,63.58124924,93.96405029,0
85,06/26/2018 11:01,97.68586731,4.94E-05,22.98884964,0.982837617,0.001646803,0,25.33082962,997.7199707,0.946107507,0.946107507,0.036472779,100,0.81467241,0.000950657,0,0.03847748,0.795312822,0.806279778,63.57392883,94.0007019,0
86,06/26/2018 11:01,97.62389374,4.86E-05,22.98999977,0.98772788,0.001647051,0,25.29154968,997.7196045,0.950454116,0.950454116,0.036473971,100,0.818627477,0.000949565,0,0.03847773,0.799508989,0.87680161,63.56661987,94.02851868,0
87,06/26/2018 11:01,97.55712891,4.77E-05,22.9911499,0.992190123,0.001647298,0,25.29154968,997.7192993,0.955286324,0.955286324,0.03647517,100,0.82225889,0.000948473,0,0.038477961,0.803705275,0.947323322,63.55931091,94.05634308,0
88,06/26/2018 11:01,97.51004028,4.68E-05,22.99230003,0.996652305,0.001647546,0,25.29154968,997.7188721,0.960280478,0.960280478,0.036476359,100,0.826412916,0.00094738,0,0.038478211,0.807901382,1.017845035,63.55199814,94.08415222,0
89,06/26/2018 11:01,97.46951294,4.59E-05,22.99344063,1.001114011,0.001647794,0,25.29154968,997.7186279,0.965274692,0.965274692,0.036477558,100,0.830740929,0.000946288,0,0.038478449,0.812097728,1.088366985,63.54468918,94.11196136,0
90,06/26/2018 11:01,97.58454132,4.50E-05,22.99459076,1.006139994,0.001648041,0,25.43294907,997.7183228,0.970268786,0.970268786,0.03647875,100,0.835068882,0.000945195,0,0.03847868,0.816293895,1.158887982,63.54204941,94.13977814,0
91,06/26/2018 11:01,97.71925354,4.41E-05,22.99574089,1.011353016,0.001648289,0,25.48008919,997.7178955,0.975263,0.975263,0.03647995,100,0.839397013,0.000944103,0,0.03847893,0.820490122,1.229410052,63.5409584,94.16758728,0
92,06/26/2018 11:01,97.74845123,4.32E-05,22.99688911,1.016566038,0.001648537,0,25.48008919,997.7175293,0.980257213,0.980257213,0.036481138,100,0.843216181,0.000943011,0,0.038479161,0.824686289,1.299932003,63.53987885,94.19541168,0
93,06/26/2018 11:01,97.74607849,4.23E-05,22.99803925,1.021780014,0.001648784,0,25.48008919,997.7172241,0.985251307,0.985251307,0.036482342,100,0.846865892,0.000941918,0,0.038479399,0.828882575,1.370453954,63.53879929,94.22322845,0
94,06/26/2018 11:01,97.74904633,4.14E-05,22.99918938,1.025796056,0.001649032,0,25.38582039,997.7169189,0.990245521,0.990245521,0.03648353,100,0.850515485,0.000940826,0,0.038479641,0.833078682,1.324249029,63.53770828,94.26273346,0
95,06/26/2018 11:01,97.75382233,4.05E-05,23.00033951,1.029412985,0.00164928,0,25.35440063,997.7164917,0.995239675,0.995239675,0.036484729,100,0.854956925,0.000939734,0,0.038479879,0.837275028,1.239135981,63.53662872,94.30610657,0
96,06/26/2018 11:01,97.80867004,3.96E-05,23.00148964,1.033030033,0.001649527,0,25.35440063,997.7161865,0.999633193,0.999633193,0.036485922,100,0.859662175,0.000938641,0,0.038480122,0.841471195,1.154021978,63.53554916,94.34951019,0
97,06/26/2018 11:01,97.83370209,3.87E-05,23.00263977,1.036646962,0.001649775,0,25.35440063,997.7158203,1.003826022,1.003826022,0.036487121,100,0.862879097,0.000937549,0,0.03848036,0.845667422,1.068909049,63.53445816,94.39289856,0
98,06/26/2018 11:01,97.75740051,3.78E-05,23.0037899,1.041321993,0.001650023,0,25.35440063,997.7155151,1.008020043,1.008020043,0.03648831,100,0.867240727,0.000936456,0,0.038480598,0.849863589,0.983795226,63.5333786,94.43628693,0
99,06/26/2018 11:01,97.71687317,3.69E-05,23.00494003,1.046350002,0.00165027,0,25.38468933,997.7150879,1.012843013,1.012843013,0.036489509,100,0.872149229,0.000935364,0,0.038480841,0.854059875,0.898681819,63.53229904,94.47969055,0
100,06/26/2018 11:01,97.69779205,3.60E-05,23.00609016,1.051378965,0.001650518,0,25.39463043,997.7147827,1.017876029,1.017876029,0.036490701,100,0.875291884,0.000934271,0,0.038481079,0.858255982,0.813568175,63.53121185,94.52307892,0
101,06/26/2018 11:01,97.67871857,3.51E-05,23.0072403,1.056406975,0.001650766,0,25.39440918,997.7144165,1.019134045,1.019134045,0.036491901,100,0.879038274,0.000933179,0,0.038481321,0.862452328,0.728454828,63.52846146,94.56646729,0
102,06/26/2018 11:01,97.69539642,3.42E-05,23.00839043,1.058920979,0.001651013,0,25.39418983,997.7141113,1.025421977,1.025421977,0.036493089,100,0.883182228,0.000932087,0,0.03848156,0.866648495,0.643341422,63.5251503,94.60986328,0
103,06/26/2018 11:01,97.72400665,3.33E-05,23.00954056,1.062620044,0.001651261,0,25.39397049,997.7136841,1.030786991,1.030786991,0.036494289,100,0.887326121,0.000930994,0,0.038481802,0.870844722,0.558228016,63.52183914,94.65325928,0
104,06/26/2018 11:01,97.78481293,3.24E-05,23.01069069,1.066992998,0.001651509,0,25.39374924,997.7133789,1.035145044,1.035145044,0.036495481,100,0.891470015,0.000929902,0,0.03848204,0.875040889,0.473114491,63.51852036,94.70821381,0
105,06/26/2018 11:01,97.91713715,3.15E-05,23.01184082,1.071365952,0.001651756,0,25.39352989,997.7130737,1.039502978,1.039502978,0.03649668,100,0.895613909,0.00092881,0,0.038482279,0.879237175,0.4463934,63.5152092,94.76702881,0
106,06/26/2018 11:01,97.93383789,3.07E-05,23.01299095,1.07573998,0.001652004,0,25.39332008,997.7127075,1.043861032,1.043861032,0.036497869,100,0.899757802,0.000927717,0,0.038482521,0.883433282,0.439136386,63.51190186,94.82584381,0
107,06/26/2018 11:01,97.90522766,2.98E-05,23.01413918,1.079437017,0.001652252,0,25.39310074,997.7122803,1.047474027,1.047474027,0.036499068,100,0.903901696,0.000926625,0,0.038482759,0.887629628,0.431879491,63.5085907,94.98671722,0
