,TIMESTAMP nan,Air In1 FT305/OUT.CV,Air In2 FT302/OUT.CV,Air T FT305/AI2/OUT.CV,Air P PT312/OUT.CV,Water In1 FT102/OUT.CV,Water In2 FT104/OUT.CV,Water T FT102/AI3/OUT.CV,Water Density  FT102/AI2/OUT.CV,Mixture zone P PT417/OUT.CV,riser outlet P PT408/OUT.CV,P topsep PT403/OUT.CV,FR topsep gas FT404/OUT.CV,FR topsep liquid FT406/OUT.CV,P_3phase PT501/OUT.CV,Air Valve PIC501/PID1/OUT.CV,Water level LI502/OUT.CV,Water coalescer LI503/OUT.CV,Water level valve LVC502-SR/PID1/OUT.CV,water tank level LI101/OUT.CV,Air In 1 FIC302/PID1/OUT.CV,Air In 1 FIC302/PID1/SP.CV
12,09/12/2017 10:00,99.371521,1.402258992,16.47438049,1.15664196,0.000160015,0.008800345,18.8871994,998.2592773,1.131620049,0.991566777,1.02224195,8.89E-05,0,0.997739375,23.31949043,53.5843811,98.62747192,0,1.448838949,58.77038956,100
13,09/12/2017 10:00,99.330513,1.193768978,16.47536087,1.156587958,0.000161019,0.008800485,18.8871994,998.2595215,1.131615996,0.991589129,1.022228956,8.83E-05,0,0.997762382,23.31798935,53.58298111,98.62230682,0,1.448840022,58.77661133,100
14,09/12/2017 10:00,99.28951263,0.985278904,16.47635078,1.156515002,0.000162023,0.008800626,18.69901085,998.2595825,1.131613016,0.991611481,1.022217035,8.76E-05,0,0.997785389,23.31649017,53.58158112,98.61714172,0,1.448840976,58.78282166,100
15,09/12/2017 10:00,99.24848938,0.77678889,16.47732925,1.156443,0.000163028,0.008800766,18.69901085,998.2598267,1.131608963,0.991633773,1.022204041,8.69E-05,0,0.997808516,23.31498909,53.58124161,98.61714172,0,1.448840976,58.78976059,100
16,09/12/2017 10:00,99.20748138,0.696788728,16.47830963,1.156370044,0.000164032,0.008800906,18.69901085,998.2600098,1.131605029,0.991656184,1.022191048,8.62E-05,0,0.997831523,23.31349945,53.58089828,98.61714172,0,1.448842049,58.79669189,100
17,09/12/2017 10:00,99.16647339,0.616788507,16.47929955,1.156298041,0.000165037,0.008801047,18.69901085,998.2601929,1.131602049,0.991678476,1.022179008,8.56E-05,0,0.997854471,23.31200027,53.58055878,98.61714172,0,1.448843002,58.80361938,100
18,09/12/2017 10:00,99.0758667,0.536788285,16.48027992,1.156224966,0.000166041,0.008801187,18.69901085,998.2603149,1.131597996,0.991700888,1.022166014,8.49E-05,0,0.997877479,23.31049919,53.58021927,98.61714172,0,1.448843956,58.81055069,100
19,09/12/2017 10:00,99.0806427,0.456788093,16.48126984,1.156152964,0.000167045,0.008801327,18.82447052,998.260498,1.131593943,0.99172318,1.022153974,8.42E-05,0,0.997900486,23.30900002,53.57987976,98.61714172,0,1.448843956,58.81748962,100
20,09/12/2017 10:00,99.31430054,0.376787901,16.48225021,1.156080008,0.00016805,0.008801468,18.82447052,998.2606812,1.131590009,0.991745591,1.02214098,8.35E-05,0,0.997923613,23.30750084,53.57954025,98.61605835,0,1.448845029,58.82442093,100
21,09/12/2017 10:00,99.78160095,0.296787709,16.48323059,1.156193972,0.000169054,0.008801607,18.82447052,998.2609253,1.131587029,0.991767883,1.022127986,8.29E-05,0,0.99794662,23.30599976,53.5791893,98.61496735,0,1.448845983,58.83134842,100
22,09/12/2017 10:00,99.85312653,0.216787502,16.4842205,1.156309009,0.000170059,0.008801748,18.82447052,998.2609863,1.131582975,0.991790295,1.022115946,8.22E-05,0,0.997969627,23.30450058,53.57884979,98.6138916,0,1.448847055,58.83829117,100
23,09/12/2017 10:00,99.84359741,0.208206907,16.48520088,1.156422973,0.000171063,0.008801888,18.64676094,998.2612305,1.131579041,0.991812587,1.022102952,8.15E-05,0,0.997992575,23.3029995,53.57851028,98.61280823,0,1.448848009,58.84521866,100
24,09/12/2017 10:00,99.81021881,0.199626297,16.4861908,1.156537056,0.000172068,0.008802028,18.64676094,998.2614136,1.131574988,0.991834998,1.022091031,8.08E-05,0,0.998015702,23.30150032,53.57817078,98.61171722,0,1.448848009,58.85214996,100
25,09/12/2017 10:00,99.75299072,0.191045702,16.48716927,1.15665102,0.000173072,0.00880217,18.64676094,998.2614746,1.131572008,0.99185729,1.022078037,8.02E-05,0,0.998038709,23.29999924,53.57783127,98.61062622,0,1.448848963,58.8590889,100
26,09/12/2017 10:00,99.69577026,0.182465106,16.48815918,1.156764984,0.000174076,0.00880231,18.64676094,998.2617188,1.131567955,0.991879702,1.022065997,7.95E-05,0,0.998061717,23.2985096,53.57749176,98.60955048,0,1.448850036,58.8660202,100
27,09/12/2017 10:00,99.61470795,0.173884496,16.48913956,1.156880021,0.000175081,0.00880245,18.64676094,998.2617798,1.131564021,0.991902113,1.022053003,7.88E-05,0,0.998084724,23.29701042,53.57714844,98.6084671,0,1.448850989,58.87295914,100
28,09/12/2017 10:00,99.5670166,0.165303901,16.49011993,1.156993985,0.000176085,0.00880259,18.44811058,998.2620239,1.131561041,0.991924405,1.022040009,7.82E-05,0,0.998107791,23.29550934,53.57680893,98.60738373,0,1.448850989,58.87989044,100
29,09/12/2017 10:00,99.51934052,0.156723306,16.49110985,1.156522989,0.00017709,0.008802731,18.44811058,998.262207,1.131556988,0.991946816,1.022027969,7.75E-05,0,0.998130798,23.29401016,53.60828018,98.60630035,0,1.448851943,58.88682175,100
30,09/12/2017 10:00,99.45259094,0.148142695,16.49209023,1.156738043,0.000178094,0.008802871,18.44811058,998.2623901,1.131553054,0.991969109,1.022014976,7.68E-05,0,0.998214602,23.29250908,53.63975143,98.60521698,0,1.448853016,58.89374924,100
31,09/12/2017 10:00,99.38583374,0.1395621,16.49308014,1.156952977,0.000179098,0.008803012,18.44811058,998.2625122,1.131710052,0.99199152,1.022003055,7.61E-05,0,0.998298407,23.2910099,53.67123032,98.60652161,0,1.44885397,58.90068054,100
32,09/12/2017 10:00,99.3381424,0.130981505,16.49406052,1.157168031,0.000180103,0.008803152,18.44811058,998.2626953,1.131867051,0.992013812,1.021989942,7.55E-05,0,0.998382211,23.28951073,53.70270157,98.6078186,0,1.44885397,58.90761948,100
33,09/12/2017 10:00,99.24276733,0.122400902,16.49504089,1.157382011,0.000181108,0.008803292,18.54220009,998.2628784,1.13202405,0.992036223,1.021976948,7.48E-05,0,0.998466015,23.28800964,53.73416901,98.60912323,0,1.448855042,58.91455078,100
34,09/12/2017 10:00,99.29521942,0.1138203,16.49603081,1.157596946,0.000182112,0.008803433,18.54220009,998.2631226,1.132181048,0.992058516,1.021965027,7.41E-05,0,0.998549819,23.28651047,53.71176147,98.61042023,0,1.448855996,58.92148972,100
35,09/12/2017 10:00,99.48119354,0.105239697,16.49700928,1.157811999,0.000183116,0.008803573,18.54220009,998.2631836,1.132338047,0.992080927,1.021952033,7.34E-05,0,0.998633623,23.28502083,53.68935013,98.61171722,0,1.44885695,58.92842102,100
36,09/12/2017 10:00,99.66716003,0.096659087,16.49799919,1.158027053,0.000184121,0.008803713,18.54220009,998.2634277,1.132495046,0.992103219,1.021939993,7.28E-05,0,0.998717427,23.28351974,53.66693115,98.61302185,0,1.448858023,58.93534851,100
37,09/12/2017 10:00,99.90557861,0.088078491,16.49897957,1.158241987,0.000185125,0.008803854,18.73036957,998.2634888,1.132652044,0.992125571,1.021926999,7.21E-05,0,0.998801172,23.28202057,53.64451981,98.61431885,0,1.448858023,58.94227982,100
38,09/12/2017 10:00,100.1439972,0.079497904,16.49996948,1.15862298,0.00018613,0.008803993,18.73036957,998.2636719,1.132809997,0.992147923,1.021914005,7.14E-05,0,0.998884976,23.28051949,53.62210846,98.61562347,0,1.448858976,58.94921875,100
39,09/12/2017 10:00,100.4206009,0.070917293,16.50094986,1.159003973,0.000187134,0.008804134,18.73036957,998.263916,1.132966995,0.992170274,1.021901965,7.07E-05,0,0.99896878,23.27902031,53.61709976,98.61692047,0,1.448860049,58.88233948,100
40,09/12/2017 10:00,100.6970978,0.062336691,16.50193977,1.159384966,0.000188139,0.008804274,18.73036957,998.2639771,1.133123994,0.99288559,1.021888971,7.01E-05,0,0.999052584,23.27751923,53.61209106,98.61823273,0,1.448861003,58.81546021,100
41,09/12/2017 10:00,100.9737015,0.053756099,16.50292015,1.159765959,0.000189143,0.008804415,18.73036957,998.2642212,1.133280993,0.992825985,1.02187705,6.94E-05,0,0.999136388,23.27602005,53.60709,98.61952209,0,1.448861003,58.74858093,100
42,09/12/2017 10:00,101.1977997,0.045175489,16.50390053,1.160146952,0.000190148,0.008804556,18.69901085,998.2644043,1.133437991,0.99276638,1.021864057,6.87E-05,0,0.999220312,23.27452087,53.6020813,98.62082672,0,1.448861957,58.68170929,100
43,09/12/2017 10:00,101.483902,0.036594901,16.50489044,1.160527945,0.000191152,0.008804696,18.69557953,998.2645264,1.13359499,0.992706776,1.02226305,6.80E-05,0,0.999304116,23.27301979,53.59706879,98.62212372,0,1.448863029,58.61483002,100
44,09/12/2017 10:00,101.6937027,0.0280143,16.50587082,1.160527945,0.000192156,0.008804836,18.69214058,998.2647095,1.133751988,0.992647171,1.022662997,6.74E-05,0,0.99938792,23.27152061,53.59207153,98.62342834,0,1.448863983,58.54795074,100
45,09/12/2017 10:00,101.9750977,0.01943369,16.50686073,1.160655975,0.000193161,0.008804976,18.68870926,998.2648926,1.133908987,0.994077682,1.023061991,6.67E-05,0,0.999471724,23.27002907,53.58705902,98.62473297,0,1.448863983,58.4810791,100
46,09/12/2017 10:00,102.2230988,0.0108531,16.5078392,1.16078496,0.000194165,0.008805118,18.68527985,998.2650757,1.134065986,0.994223416,1.023460984,6.60E-05,0,0.999555528,23.26852989,53.58205032,98.62602997,0,1.448865056,58.41419983,100
47,09/12/2017 10:00,102.4423981,0.002272494,16.50882912,1.160912991,0.00019517,0.008805258,18.6818409,998.2651978,1.134222984,0.99436909,1.023460984,6.54E-05,0,0.999639273,23.26703072,53.57704926,98.62732697,0,1.44886601,58.34732056,100
48,09/12/2017 10:00,102.7285004,0.002114025,16.50980949,1.161841989,0.000196174,0.008805398,18.67840958,998.2653809,1.134379983,0.994514823,1.023460984,6.47E-05,0,0.999723077,23.26552963,53.57204056,98.62863159,0,1.448866963,58.28044891,100
49,09/12/2017 10:00,102.9335022,0.001955556,16.51078987,1.162770033,0.000197179,0.008805539,18.67498016,998.265625,1.134670019,0.994660497,1.023460984,6.40E-05,0,0.999806881,23.26403046,53.56703186,98.62993622,0,1.448866963,58.21356964,100
50,09/12/2017 10:00,102.990799,0.001797087,16.51177979,1.162770033,0.000198183,0.008805678,18.67155075,998.265686,1.134961009,0.99480617,1.023460984,6.33E-05,0,1.000054955,23.26252937,53.56201935,98.63123322,0,1.448868036,58.14669037,100
51,09/12/2017 10:00,102.5234985,0.001638618,16.51276016,1.162770033,0.000199187,0.008805819,18.66810989,998.2659302,1.135251045,0.994951904,1.023460984,6.27E-05,0,1.000301957,23.26639938,53.55701828,98.63253021,0,1.44886899,58.0798111,100
52,09/12/2017 10:00,101.4648972,0.001480149,16.51375008,1.161165953,0.000200192,0.008805959,18.66468048,998.2661133,1.135197043,0.995097578,1.023460984,6.20E-05,0,1.000550032,23.27028084,53.55200958,98.63382721,0,1.448869944,58.12158966,100
53,09/12/2017 10:00,101.1596985,0.001321679,16.51473045,1.161082029,0.000201196,0.008806099,18.66124916,998.2661743,1.135143995,0.995243311,1.023460984,6.13E-05,0,1.000797987,23.27415085,53.54700089,98.63513184,0,1.448871017,58.1633606,100
54,09/12/2017 10:00,101.283699,0.00116321,16.51571083,1.160997033,0.000202201,0.00880624,18.65781021,998.2664185,1.135089993,0.995388985,1.023460984,6.06E-05,0,1.001045942,23.27802086,53.54199982,98.63643646,0,1.448871017,58.20513153,100
55,09/12/2017 10:00,101.4744034,0.001004741,16.51670074,1.160912991,0.000203205,0.00880638,18.6543808,998.2664795,1.135035992,0.995534718,1.023460984,6.00E-05,0,1.001294017,23.28189087,53.53699112,98.63773346,0,1.44887197,58.14368057,100
56,09/12/2017 10:00,101.7152023,0.000846272,16.51767921,1.162631989,0.000204209,0.00880652,18.54220009,998.2667236,1.135527015,0.995680392,1.023460984,5.93E-05,0,1.001541018,23.28577042,53.53197861,98.63903809,0,1.448873043,58.08221817,100
57,09/12/2017 10:00,101.9560013,0.000687803,16.51866913,1.162979007,0.000205214,0.00880666,18.54220009,998.2669067,1.136018038,0.995826125,1.023460984,5.86E-05,0,1.001788974,23.28964043,53.52698135,98.64034271,0,1.448873997,58.02075958,100
58,09/12/2017 10:00,102.2373962,0.000529334,16.51964951,1.163324952,0.000206218,0.008806801,18.54220009,998.2670898,1.136508942,0.995971799,1.023605943,5.79E-05,0,1.002037048,23.29351044,53.52196884,98.64163971,0,1.448873997,57.95930099,100
59,09/12/2017 10:00,102.4518967,0.000370865,16.52063942,1.163671017,0.000207223,0.008806942,18.54220009,998.2672119,1.136633992,0.996117473,1.023738027,5.73E-05,0,1.002285004,23.29738998,53.52180862,98.64293671,0,1.44887495,57.89785004,100
60,09/12/2017 10:00,102.5473022,0.000212396,16.5216198,1.164018035,0.000208227,0.008807082,18.54220009,998.267395,1.136759043,0.996263206,1.023869038,5.66E-05,0,1.002532005,23.30125999,53.52164841,98.64424133,0,1.448876023,57.83639908,100
61,09/12/2017 10:00,102.490097,0.172818407,16.52260017,1.164322972,0.000209231,0.008807222,18.4794693,998.2675781,1.13688302,0.99640888,1.024001002,5.59E-05,0,1.002779961,23.30513,53.52148819,98.64553833,0,1.448876977,57.77494049,100
62,09/12/2017 10:01,101.7223969,0.168274999,16.52359009,1.164628029,0.000210236,0.008807362,18.4794693,998.2678223,1.137007952,0.996554613,1.024132967,5.52E-05,0,1.003028035,23.30900955,53.52133179,98.64684296,0,1.448876977,57.7134819,100
63,09/12/2017 10:01,100.7829971,0.163731605,16.52457047,1.162919044,0.00021124,0.008807504,18.4794693,998.2678833,1.137133002,0.996700287,1.024263978,5.46E-05,0,1.003028035,23.31287956,53.5211792,98.64814758,0,1.44887805,57.7471199,100
64,09/12/2017 10:01,100.4872971,0.159188196,16.52556038,1.161209941,0.000212245,0.008807644,18.4794693,998.2681274,1.136806965,0.995984972,1.024395943,5.39E-05,0,1.003028035,23.31675911,53.52101898,98.64943695,0,1.448879004,57.78075027,100
65,09/12/2017 10:01,100.3991013,0.154644802,16.52654076,1.162515998,0.000213249,0.008807784,18.4794693,998.2681885,1.136481047,0.996064425,1.024528027,5.32E-05,0,1.003028035,23.32062912,53.52085114,98.65074921,0,1.448879957,57.81438065,100
66,09/12/2017 10:01,100.3108978,0.150101393,16.52751923,1.161982059,0.000214254,0.008807925,18.4794693,998.2683716,1.136155963,0.996143878,1.024659991,5.26E-05,0,1.003028035,23.32449913,53.52069855,98.6520462,0,1.448879957,57.84801102,100
67,09/12/2017 10:01,100.2537003,0.145558,16.52850914,1.161447048,0.000215258,0.008808064,18.4794693,998.2686157,1.135830045,0.99622339,1.024791002,5.19E-05,0,1.003028035,23.32836914,53.52053833,98.6533432,0,1.44888103,57.88164902,100
68,09/12/2017 10:01,100.1439972,0.141014606,16.52948952,1.160912991,0.000216262,0.008808205,18.4794693,998.2686768,1.135504007,0.996302903,1.024922967,5.12E-05,0,1.003028035,23.3322506,53.52037811,98.65464783,0,1.448881984,57.91527939,100
69,09/12/2017 10:01,100.1106033,0.136471197,16.53047943,1.161841989,0.000217267,0.008808345,18.4794693,998.2689209,1.135957003,0.996382415,1.025055051,5.05E-05,0,1.003028035,23.33612061,53.52022171,98.65593719,0,1.448883057,57.93508148,100
70,09/12/2017 10:01,100.0462036,0.131927803,16.53145981,1.162770033,0.000218271,0.008808485,18.4794693,998.269104,1.136409998,0.996461928,1.025185943,4.99E-05,0,1.003028035,23.33999062,53.52006149,98.65724945,0,1.44888401,57.9548912,100
71,09/12/2017 10:01,99.9818573,0.127384394,16.53244972,1.162770033,0.000219276,0.008808626,18.79310036,998.2692261,1.136862993,0.996541321,1.025318027,4.92E-05,0,1.003028035,23.34387016,53.51990128,98.65854645,0,1.44888401,57.97468948,100
72,09/12/2017 10:01,99.91750336,0.122841001,16.5334301,1.162770033,0.00022028,0.008808766,18.79310036,998.2694092,1.137315989,0.996620774,1.025380969,4.85E-05,0,1.003028035,23.34774017,53.51974106,98.65985107,0,1.448884964,57.99449158,100
73,09/12/2017 10:01,99.85312653,0.118297599,16.53442001,1.162770033,0.000221285,0.008808907,18.79310036,998.2695923,1.13728404,0.996700287,1.025444031,4.78E-05,0,1.003913999,23.35161018,53.51958084,98.66116333,0,1.448886037,58.01428986,100
74,09/12/2017 10:01,99.80544281,0.113754198,16.53540039,1.162740946,0.000222289,0.008809047,18.79310036,998.2697754,1.137251973,0.99677968,1.02550602,4.72E-05,0,1.003787041,23.35548973,53.51942062,98.6624527,0,1.448886991,58.03409958,100
75,09/12/2017 10:01,99.75775909,0.109210797,16.53638077,1.162132025,0.000223293,0.008809187,18.50551033,998.2698975,1.137220025,0.996859312,1.025568962,4.65E-05,0,1.003661036,23.35935974,53.51927185,98.6635437,0,1.448886991,58.05390167,100
76,09/12/2017 10:01,99.66239166,0.104667403,16.53737068,1.161522031,0.000224298,0.008809328,18.50551033,998.2700806,1.137189031,0.996938705,1.025632024,4.58E-05,0,1.003533959,23.36322975,53.51911163,98.66461945,0,1.448887944,58.07369995,100
77,09/12/2017 10:01,99.61470795,0.100124098,16.53834915,1.160912991,0.000225302,0.008809468,18.50551033,998.2703247,1.137156963,0.997018218,1.025694966,4.51E-05,0,1.003407955,23.3671093,53.51895142,98.66570282,0,1.448889017,58.09350967,100
78,09/12/2017 10:01,99.53840637,0.09558066,16.53933907,1.161532044,0.000226307,0.008809609,18.50551033,998.2703857,1.137125015,0.997097671,1.026170015,4.45E-05,0,1.003280997,23.37097931,53.5187912,98.66678619,0,1.448889971,58.11331177,100
79,09/12/2017 10:01,99.5026474,0.091037259,16.54031944,1.162150979,0.000227311,0.008809749,18.50551033,998.2706299,1.137092948,0.997177124,1.026646018,4.38E-05,0,1.003154993,23.37484932,53.51863098,98.66786957,0,1.448889971,58.13311005,100
80,09/12/2017 10:01,99.46688843,0.086493857,16.54130936,1.162770033,0.000228316,0.00880989,18.60491943,998.270813,1.136894941,0.997256577,1.026538968,4.31E-05,0,1.003028035,23.37873077,53.51847076,98.66895294,0,1.448891044,58.15291977,100
81,09/12/2017 10:01,99.38105774,0.081950463,16.54228973,1.161841989,0.00022932,0.00881003,18.60491943,998.270874,1.136698008,0.99733609,1.026432037,4.24E-05,0,1.003579974,23.38260078,53.51831055,98.67003632,0,1.448891997,58.17272186,100
82,09/12/2017 10:01,99.33812714,0.07740707,16.54327011,1.160912991,0.000230325,0.00881017,18.60491943,998.2711182,1.136500001,0.997415602,1.026324034,4.18E-05,0,1.00413096,23.38647079,53.51815033,98.67111969,0,1.448892951,58.19252014,100
83,09/12/2017 10:01,99.29521942,0.072863668,16.54426003,1.161417007,0.000231329,0.008810311,18.60491943,998.2711792,1.136302948,0.997495115,1.026216984,4.11E-05,0,1.004683018,23.39034081,53.51799011,98.67220306,0,1.448894024,58.21232986,100
84,09/12/2017 10:01,99.20938873,0.068320267,16.5452404,1.161921024,0.000232333,0.00881045,18.60491943,998.2714233,1.136104941,0.997574627,1.026110053,4.04E-05,0,1.004487038,23.39422035,53.51784134,98.67328644,0,1.448894024,58.23212814,100
85,09/12/2017 10:01,99.1601181,0.063776881,16.54623032,1.161442995,0.000233338,0.008810591,18.76173973,998.2716064,1.135908008,0.997654021,1.026003003,3.98E-05,0,1.004289985,23.39809036,53.51768112,98.67436981,0,1.448894978,58.25193024,100
86,09/12/2017 10:01,99.11083984,0.059233479,16.54721069,1.160966039,0.000234343,0.008810731,18.76173973,998.2717896,1.135710001,0.997555912,1.025895,3.91E-05,0,1.004094005,23.40196037,53.5175209,98.67545319,0,1.44889605,58.27173996,100
87,09/12/2017 10:01,99.06156921,0.054690082,16.54818916,1.160488009,0.000235347,0.008810871,18.76173973,998.2719116,1.135511994,0.997457683,1.02578795,3.84E-05,0,1.003896952,23.40583992,53.51736069,98.67653656,0,1.448897004,58.29153824,100
88,09/12/2017 10:01,99.03772736,0.050146692,16.54917908,1.16000998,0.000236351,0.008811012,18.76173973,998.2720947,1.135314941,0.997359514,1.025681019,3.77E-05,0,1.003700972,23.40970993,53.51720047,98.67761993,0,1.448897004,58.31134033,100
89,09/12/2017 10:01,98.93282318,0.04560329,16.55015945,1.159533024,0.000237356,0.008811152,18.91856003,998.2722778,1.135189056,0.997261286,1.025573969,3.71E-05,0,1.003504038,23.41357994,53.52196884,98.67870331,0,1.448897958,58.33115005,100
90,09/12/2017 10:01,98.92328644,0.041059889,16.55114937,1.159054995,0.00023836,0.008811293,18.91856003,998.272522,1.135063052,0.997163117,1.025467038,3.64E-05,0,1.003308058,23.41745949,53.52674103,98.67978668,0,1.448899031,58.35094833,100
91,09/12/2017 10:01,98.91374969,0.036516491,16.55212975,1.159911036,0.000239365,0.008811433,18.91856003,998.272583,1.134937048,0.997064888,1.025359035,3.57E-05,0,1.003111959,23.4213295,53.5315094,98.68087006,0,1.448899984,58.37075043,100
92,09/12/2017 10:01,98.86129761,0.031973101,16.55311966,1.159842014,0.000240369,0.008811573,18.91856003,998.2728271,1.134809971,0.996966779,1.025251985,3.50E-05,0,1.002915025,23.42521095,53.53627014,98.68195343,0,1.448899984,58.39054871,100
93,09/12/2017 10:01,98.76592255,0.0274297,16.55410004,1.159772992,0.000241373,0.008811715,18.91856003,998.2728882,1.134683967,0.99686861,1.025145054,3.44E-05,0,1.002719045,23.42907906,53.54103851,98.6830368,0,1.448901057,58.41035843,100
94,09/12/2017 10:01,98.74446106,0.0228863,16.55508041,1.159703016,0.000242378,0.008811855,18.54220009,998.2730713,1.134557962,0.996770382,1.025038004,3.37E-05,0,1.002521992,23.43294907,53.5458107,98.68412018,0,1.448902011,58.43016052,100
95,09/12/2017 10:01,98.7230072,0.01834291,16.55607033,1.159633994,0.000243382,0.008811995,18.54220009,998.2733154,1.134431958,0.996672213,1.02493,3.30E-05,0,1.002326012,23.43681908,53.55057907,98.68520355,0,1.448902965,58.44787979,100
96,09/12/2017 10:01,98.79453278,0.01379951,16.5570507,1.159564972,0.000244387,0.008812135,18.54220009,998.2733765,1.134305954,0.996573985,1.02482295,3.23E-05,0,1.002128959,23.44070053,53.55535126,98.68628693,0,1.448902965,58.46559906,100
97,09/12/2017 10:01,98.82791901,0.009256108,16.55804062,1.159494996,0.000245391,0.008812276,18.54220009,998.2736206,1.13417995,0.996475875,1.02471602,3.17E-05,0,1.001932979,23.44457054,53.56011963,98.68663025,0,1.448904037,58.48331833,100
98,09/12/2017 10:01,98.88990784,0.004712718,16.55901909,1.159425974,0.000246396,0.008812416,18.54220009,998.2738037,1.134053946,0.996377707,1.024482012,3.10E-05,0,1.001764059,23.44844055,53.56488037,98.68697357,0,1.448904991,58.50104141,100
99,09/12/2017 10:01,99.30953217,0.000169318,16.56001091,1.159356952,0.0002474,0.008812556,18.6362896,998.2739258,1.133926988,0.996279478,1.024248004,3.03E-05,0,1.001595974,23.4523201,53.56964874,98.68730927,0,1.448905945,58.51876068,100
100,09/12/2017 10:01,99.87698364,0.00016519,16.56098938,1.159288049,0.000248404,0.008812697,18.63764954,998.2741089,1.133800983,0.996181309,1.024013996,2.96E-05,0,1.001427054,23.45619011,53.57442093,98.68763733,0,1.448907018,46.45682144,20
101,09/12/2017 10:01,100.4063034,0.000161063,16.56197929,1.159217954,0.000249409,0.008812836,18.63902092,998.274292,1.133674979,0.996083081,1.023779988,2.90E-05,0,1.001258969,23.46006012,53.5791893,98.68798828,0,1.448907018,44.67277908,20
102,09/12/2017 10:01,100.620903,0.000156936,16.56295967,1.159149051,0.000250413,0.008812977,18.64038086,998.2744751,1.133548975,0.995984972,1.023547053,2.83E-05,0,1.00109005,23.46393967,53.58396149,98.68831635,0,1.448907971,42.8887291,20
103,09/12/2017 10:01,87.93202209,0.000152808,16.56394005,1.152619004,0.000251418,0.008813117,18.6417408,998.2745972,1.133422971,0.994077682,1.023313046,2.76E-05,0,1.000921965,23.46780968,53.58872986,98.6886673,0,1.448909044,41.3835907,20
104,09/12/2017 10:01,78.47619629,0.000148681,16.56492996,1.138507009,0.000252422,0.008813257,18.64310074,998.2747803,1.126639009,0.991216719,1.023079038,2.70E-05,0,1.000753045,23.44026947,53.59349823,98.68858337,0,1.448909998,42.28614044,20
